Timestamp,Energy
2022-10-31 11:00:00,431.1
2022-10-31 12:00:00,431.12
2022-10-31 13:00:00,431.27
2022-10-31 14:00:00,431.31
2022-10-31 15:00:00,431.47
2022-10-31 16:00:00,432.41
2022-10-31 17:00:00,434.08
2022-10-31 18:00:00,435.23
2022-10-31 19:00:00,436.22
2022-10-31 20:00:00,436.88
2022-10-31 21:00:00,437.31
2022-10-31 22:00:00,437.66
2022-10-31 23:00:00,438.03
